,R-001,R-002,R-003,R-005,R-007,R-008,R-012,R-013,R-014,R-015,R-016,R-017,R-018,R-019,R-020,R-021,R-022,R-023,R-024,R-025,R-026,R-027,R-028,R-043,R-057,R-058,R-059,R-060,R-061,R-062,R-063,R-064,R-066,R-067,R-068,R-069,R-070,R-071,R-072,R-073,R-074,R-075,R-076,R-077,R-078,R-079,R-080,R-083,R-084,R-141,R-142,R-143,R-144,R-145,R-146,R-147,R-148,R-149,R-150,R-152,R-153,R-154,R-155,R-156,R-157,R-158,R-159,R-160,R-161,R-162,R-163,R-164,R-165,R-167,R-197,R-198,R-200,R-201,R-202,R-203,R-204,R-205,R-206,R-207,R-208,R-209,R-210,R-211,R-212,R-213,R-214,R-215,R-216,R-217,R-218,R-219,R-220,R-221,R-222,R-223,R-224,R-281,R-282,R-283,R-284,R-285,R-286,R-287,R-288,R-289,R-291,R-292,R-293,R-294,R-295,R-296,R-297,R-298,R-301,R-302,R-303,R-304,R-305,R-306,R-307,R-308,R-337,R-338,R-340,R-341,R-342,R-343,R-344,R-345,R-346,R-347,R-348,R-350,R-351,R-352,R-354,R-355,R-356,R-357,R-360,R-361,R-363,R-364
R-204,0.889595375722543,0.873217726396917,0.939691714836223,0.86242774566474,0.895761078998073,0.833333333333333,0.61252408477842,0.92504816955684,0.93718689788054,0.992870905587669,0.969556840077071,0.743159922928709,0.727552986512524,0.879190751445087,0.788631984585742,0.677842003853565,0.934104046242775,0.822928709055877,0.936030828516378,0.91888246628131,0.932755298651252,0.845086705202312,0.967244701348748,0.898265895953757,0.789595375722543,0.877263969171484,0.902697495183044,0.965703275529865,0.785741811175337,0.85606936416185,0.935067437379576,0.823699421965318,0.898265895953757,0.864354527938343,0.774181117533719,0.705009633911368,0.90597302504817,0.915992292870906,0.858574181117534,0.872254335260116,0.989595375722543,0.853564547206166,0.896146435452794,0.78150289017341,0.923314065510597,0.989788053949904,0.86840077071291,0.897302504816956,0.814450867052023,0.569942196531792,0.974181117533719,0.905009633911368,0.98747591522158,0.839499036608863,0.80635838150289,0.959152215799615,0.924084778420039,0.885163776493256,0.684971098265896,0.938921001926782,0.941233140655106,0.849132947976879,0.721387283236994,0.840462427745665,0.901541425818882,0.94990366088632,0.858188824662813,0.904431599229287,0.977071290944123,0.901541425818882,0.797302504816956,0.951059730250482,0.74971098265896,0.963776493256262,0.981888246628131,0.918111753371869,0.802119460500963,0.851445086705202,0.907514450867052,0.911368015414258,0,0.883815028901734,0.976878612716763,0.777649325626204,0.943159922928709,0.885356454720617,0.886512524084778,0.938150289017341,0.891522157996146,0.876878612716763,0.666473988439306,0.847013487475915,0.894797687861272,0.85645472061657,0.913102119460501,0.953179190751445,0.719845857418112,0.886127167630058,0.934296724470135,0.904624277456647,0.969364161849711,0.911175337186898,0.788824662813102,0.892292870905588,0.854527938342967,0.868015414258189,0.982273603082852,0.906743737957611,0.861464354527938,0.988824662813102,0.900963391136802,0.915606936416185,0.835452793834297,0.730250481695568,0.80635838150289,0.746628131021195,0.677842003853565,0.928709055876686,0.83159922928709,0.723314065510597,0.911946050096339,0.975529865125241,0.960308285163777,0.96859344894027,0.772639691714836,0.784393063583815,0.962042389210019,0.859344894026975,0.767437379576108,0.88150289017341,0.985356454720617,0.823892100192678,0.936030828516378,0.919460500963391,0.87533718689788,0.80616570327553,0.788246628131021,0.836608863198459,0.785549132947977,0.909826589595376,0.982658959537572,0.884971098265896,0.717341040462428,0.952793834296724,0.901156069364162,0.928901734104046,0.855684007707129,0.888246628131021
R-205,0.759344894026975,0.909441233140655,0.940077071290944,0.648169556840077,0.937957610789981,0.932369942196532,0.85028901734104,0.81233140655106,0.899229287090559,0.884778420038536,0.926782273603083,0.752215799614644,0.841233140655106,0.889788053949904,0.876493256262042,0.882080924855491,0.946050096339114,0.667437379576108,0.61252408477842,0.822928709055877,0.89980732177264,0.794605009633911,0.925626204238921,0.865125240847784,0.897880539499037,0.703468208092486,0.8373795761079,0.852408477842004,0.7252408477842,0.83776493256262,0.613680154142582,0.810211946050096,0.752023121387283,0.926782273603083,0.857996146435453,0.854142581888247,0.915028901734104,0.897302504816956,0.927360308285164,0.832177263969171,0.902119460500963,0.805587668593449,0.630443159922929,0.801156069364162,0.940269749518304,0.928516377649326,0.891136801541426,0.833333333333333,0.936416184971098,0.861849710982659,0.940847784200385,0.694990366088632,0.87495183044316,0.846242774566474,0.858766859344894,0.971868978805395,0.747976878612717,0.572061657032755,0.858574181117534,0.878612716763006,0.941233140655106,0.817341040462428,0.842581888246628,0.632755298651252,0.963391136801541,0.928516377649326,0.855684007707129,0.591907514450867,0.813872832369942,0.909441233140655,0.892485549132948,0.935260115606936,0.902119460500963,0.839306358381503,0.930443159922929,0.889788053949904,0.620231213872832,0.894990366088632,0.869364161849711,0.958766859344894,0.883815028901734,0,0.918111753371869,0.838921001926782,0.911560693641619,0.905202312138728,0.94373795761079,0.920038535645472,0.564739884393064,0.58092485549133,0.871290944123314,0.657032755298651,0.973795761078998,0.648362235067437,0.615221579961464,0.882273603082852,0.846242774566474,0.902312138728324,0.86223506743738,0.858381502890173,0.896146435452794,0.896146435452794,0.791136801541426,0.9252408477842,0.885356454720617,0.653179190751445,0.901541425818882,0.801156069364162,0.701734104046243,0.925626204238921,0.791522157996146,0.942196531791908,0.873795761078998,0.825818882466281,0.882658959537572,0.885741811175337,0.873603082851638,0.915414258188825,0.810019267822736,0.743159922928709,0.920809248554913,0.93776493256262,0.936608863198459,0.969556840077071,0.627552986512524,0.818111753371869,0.910404624277457,0.65626204238921,0.796339113680154,0.619460500963391,0.880346820809249,0.876107899807322,0.974566473988439,0.871098265895954,0.87533718689788,0.618304431599229,0.879961464354528,0.673795761078998,0.898265895953757,0.896724470134875,0.903082851637765,0.902697495183044,0.81233140655106,0.870905587668593,0.95626204238921,0.940847784200385,0.811753371868979,0.905394990366089
R-206,0.940655105973025,0.890366088631985,0.798843930635838,0.989210019267823,0.95645472061657,0.980539499036609,0.963198458574181,0.951445086705202,0.833718689788054,0.867822736030828,0.723506743737958,0.903660886319846,0.980732177263969,0.972447013487476,0.947206165703276,0.991136801541426,0.903275529865125,0.960500963391137,0.968400770712909,0.948554913294798,0.909248554913295,0.953179190751445,0.884585741811175,0.892292870905588,0.96878612716763,0.989017341040462,0.982658959537572,0.784007707129094,0.984007707129094,0.957225433526012,0.905587668593449,0.955876685934489,0.963583815028902,0.949518304431599,0.978420038535646,0.953949903660886,0.936416184971098,0.920809248554913,0.953371868978805,0.93718689788054,0.857418111753372,0.99344894026975,0.944508670520231,0.948940269749518,0.963776493256262,0.822157996146435,0.92485549132948,0.954913294797688,0.972254335260116,0.966088631984586,0.793063583815029,0.959922928709056,0.815992292870906,0.969942196531792,0.971676300578035,0.98150289017341,0.936801541425819,0.969364161849711,0.940462427745665,0.852601156069364,0.941040462427746,0.907514450867052,1,0.947784200385356,0.998265895953757,0.851830443159923,0.942389210019268,0.951252408477842,0.878612716763006,0.960500963391137,0.935260115606936,0.76281310211946,0.976685934489403,0.807321772639692,0.83121387283237,0.950674373795761,0.961464354527938,0.928131021194605,0.889210019267823,0.940462427745665,0.976878612716763,0.918111753371869,0,0.964547206165703,0.863005780346821,0.965125240847784,0.959730250481696,0.865125240847784,0.958959537572254,0.941040462427746,0.983044315992293,0.955684007707129,0.963005780346821,0.989980732177264,0.941233140655106,0.973603082851638,0.990751445086705,0.970520231213873,0.764354527938343,0.970134874759152,0.855684007707129,0.925626204238921,0.89980732177264,0.895953757225434,0.969556840077071,0.928323699421965,0.866859344894027,0.965317919075145,0.955876685934489,0.826011560693642,0.933140655105973,0.897880539499037,0.797880539499037,0.964354527938343,0.947976878612717,0.973988439306358,0.964547206165703,0.941233140655106,0.928131021194605,0.969364161849711,0.973025048169557,0.894605009633911,0.773603082851638,0.907514450867052,0.970712909441233,0.908863198458574,0.730057803468208,0.973988439306358,0.970520231213873,0.918304431599229,0.873217726396917,0.932177263969171,0.961078998073218,0.888439306358382,0.950867052023121,0.959152215799615,0.9747591522158,0.973795761078998,0.902504816955684,0.942581888246628,0.817341040462428,0.889788053949904,0.941233140655106,0.922157996146435,0.94354527938343,0.978227360308285,0.966281310211946,0.919267822736031
R-207,0.901348747591522,0.91271676300578,0.949518304431599,0.845472061657033,0.86840077071291,0.843352601156069,0.794605009633911,0.945664739884393,0.913294797687861,0.975722543352601,0.956647398843931,0.720038535645472,0.751830443159923,0.852601156069364,0.840077071290944,0.803275529865125,0.904624277456647,0.855684007707129,0.882080924855491,0.914065510597302,0.950867052023121,0.83776493256262,0.95606936416185,0.91888246628131,0.855876685934489,0.834104046242775,0.904431599229287,0.974566473988439,0.83121387283237,0.83140655105973,0.892292870905588,0.842967244701349,0.854527938342967,0.907129094412331,0.770905587668593,0.815799614643545,0.910019267822736,0.932369942196532,0.86281310211946,0.883622350674374,0.976300578034682,0.845279383429672,0.847591522157996,0.838728323699422,0.889017341040462,0.969364161849711,0.876685934489403,0.823121387283237,0.890366088631985,0.784585741811175,0.961464354527938,0.857996146435453,0.963391136801541,0.873410404624277,0.71271676300578,0.964354527938343,0.899421965317919,0.842581888246628,0.770520231213873,0.956840077071291,0.961657032755299,0.870905587668593,0.757418111753372,0.849325626204239,0.918304431599229,0.954142581888247,0.870520231213873,0.855876685934489,0.96859344894027,0.892870905587669,0.86859344894027,0.96242774566474,0.816570327552987,0.963776493256262,0.951059730250482,0.914258188824663,0.828131021194605,0.849325626204239,0.912909441233141,0.949518304431599,0.777649325626204,0.838921001926782,0.964547206165703,0,0.911560693641619,0.857610789980732,0.91868978805395,0.955491329479769,0.861464354527938,0.823699421965318,0.771290944123314,0.85028901734104,0.916570327552987,0.848554913294798,0.855491329479769,0.952793834296724,0.760115606936416,0.850481695568401,0.955491329479769,0.919653179190751,0.96859344894027,0.883044315992293,0.87514450867052,0.936801541425819,0.840462427745665,0.817726396917148,0.972447013487476,0.829865125240848,0.836994219653179,0.974181117533719,0.904816955684008,0.923892100192678,0.869556840077071,0.727938342967245,0.810789980732177,0.802697495183044,0.783622350674374,0.899229287090559,0.853949903660886,0.800963391136802,0.888824662813102,0.964739884393064,0.959344894026975,0.96878612716763,0.825818882466281,0.86878612716763,0.963583815028902,0.850867052023121,0.835260115606936,0.823506743737958,0.971483622350674,0.803082851637765,0.976300578034682,0.944315992292871,0.840847784200385,0.834296724470135,0.816763005780347,0.810211946050096,0.811753371868979,0.850674373795761,0.961271676300578,0.811946050096339,0.705780346820809,0.956647398843931,0.930635838150289,0.910982658959538,0.85645472061657,0.837957610789981
R-208,0.942003853564547,0.888824662813102,0.859344894026975,0.93718689788054,0.873988439306358,0.929672447013488,0.936994219653179,0.966473988439306,0.802697495183044,0.86878612716763,0.827167630057803,0.853179190751445,0.907707129094412,0.89402697495183,0.942581888246628,0.928516377649326,0.868015414258189,0.940655105973025,0.917148362235067,0.931984585741811,0.928516377649326,0.901734104046243,0.886127167630058,0.888631984585742,0.940269749518304,0.942003853564547,0.947591522157996,0.878420038535645,0.93718689788054,0.932562620423892,0.90635838150289,0.91907514450867,0.919653179190751,0.90616570327553,0.940847784200385,0.928709055876686,0.911946050096339,0.874373795761079,0.910211946050096,0.908477842003854,0.848362235067437,0.947398843930636,0.905394990366089,0.927938342967245,0.928709055876686,0.903853564547206,0.914065510597302,0.86878612716763,0.928709055876686,0.922157996146435,0.819267822736031,0.915221579961464,0.869556840077071,0.945857418111753,0.902312138728324,0.970327552986513,0.936608863198459,0.920616570327553,0.90597302504817,0.850867052023121,0.935067437379576,0.883622350674374,0.945472061657033,0.913294797687861,0.960886319845857,0.836223506743738,0.889980732177264,0.902890173410405,0.91271676300578,0.919267822736031,0.923121387283237,0.859344894026975,0.951445086705202,0.830635838150289,0.833718689788054,0.926011560693642,0.933911368015414,0.887090558766859,0.883236994219653,0.951445086705202,0.943159922928709,0.911560693641619,0.863005780346821,0.911560693641619,0,0.896917148362235,0.936608863198459,0.845472061657033,0.929672447013488,0.878805394990366,0.919460500963391,0.909441233140655,0.932755298651252,0.96242774566474,0.914836223506744,0.973603082851638,0.931599229287091,0.903082851637765,0.829865125240848,0.945472061657033,0.881695568400771,0.859922928709056,0.889595375722543,0.872832369942196,0.911753371868979,0.866281310211946,0.840462427745665,0.921001926782274,0.909248554913295,0.834104046242775,0.899229287090559,0.864739884393064,0.852986512524085,0.928131021194605,0.892870905587669,0.925433526011561,0.888246628131021,0.901541425818882,0.901926782273603,0.904238921001927,0.920809248554913,0.86897880539499,0.875915221579961,0.963391136801541,0.947591522157996,0.899614643545279,0.826204238921002,0.951059730250482,0.934296724470135,0.863776493256262,0.878998073217726,0.860308285163776,0.974181117533719,0.906936416184971,0.89364161849711,0.934874759152216,0.929094412331407,0.911946050096339,0.861657032755299,0.903468208092486,0.830250481695568,0.808863198458574,0.898458574181118,0.927360308285164,0.933333333333333,0.925626204238921,0.926204238921002,0.821001926782274
R-209,0.929287090558767,0.952793834296724,0.971483622350674,0.922928709055877,0.81252408477842,0.846435452793834,0.894605009633911,0.953949903660886,0.903660886319846,0.965510597302505,0.965895953757225,0.870905587668593,0.880539499036609,0.86897880539499,0.920038535645472,0.870327552986513,0.900385356454721,0.924084778420039,0.95645472061657,0.917726396917148,0.972832369942197,0.898843930635838,0.954720616570328,0.935838150289017,0.869942196531792,0.9252408477842,0.913294797687861,0.96878612716763,0.901156069364162,0.919460500963391,0.953757225433526,0.880154142581888,0.926782273603083,0.913294797687861,0.920809248554913,0.860500963391137,0.939691714836223,0.930250481695568,0.899229287090559,0.907514450867052,0.969364161849711,0.91233140655106,0.922350674373796,0.93140655105973,0.882080924855491,0.956647398843931,0.920616570327553,0.854335260115607,0.907899807321773,0.879768786127168,0.963776493256262,0.927745664739884,0.944894026974952,0.922543352601156,0.868208092485549,0.913680154142582,0.923892100192678,0.913487475915222,0.866473988439306,0.966859344894027,0.947591522157996,0.918304431599229,0.907899807321773,0.905202312138728,0.914065510597302,0.934104046242775,0.879576107899807,0.930828516377649,0.955876685934489,0.91271676300578,0.902697495183044,0.96878612716763,0.884393063583815,0.940847784200385,0.954720616570328,0.913102119460501,0.92504816955684,0.85009633911368,0.932177263969171,0.974181117533719,0.885356454720617,0.905202312138728,0.965125240847784,0.857610789980732,0.896917148362235,0,0.926782273603083,0.957803468208092,0.922736030828516,0.904816955684008,0.860886319845857,0.913294797687861,0.941425818882466,0.923892100192678,0.928323699421965,0.971868978805395,0.890751445086705,0.910019267822736,0.964161849710983,0.932177263969171,0.967630057803468,0.869364161849711,0.905009633911368,0.939499036608863,0.91868978805395,0.899421965317919,0.970905587668593,0.920809248554913,0.918304431599229,0.964739884393064,0.915606936416185,0.876107899807322,0.898265895953757,0.889017341040462,0.859537572254335,0.876300578034682,0.853179190751445,0.889980732177264,0.897687861271676,0.865125240847784,0.938535645472062,0.966666666666667,0.972061657032755,0.98766859344894,0.922928709055877,0.914643545279383,0.963969171483622,0.939306358381503,0.898843930635838,0.88131021194605,0.967244701348748,0.842003853564547,0.995568400770713,0.96878612716763,0.88111753371869,0.910404624277457,0.894797687861272,0.91252408477842,0.871483622350674,0.841618497109827,0.955298651252408,0.854527938342967,0.882658959537572,0.959344894026975,0.933911368015414,0.878805394990366,0.890751445086705,0.804046242774566
R-210,0.945279383429672,0.807129094412331,0.941618497109827,0.962042389210019,0.940269749518304,0.951252408477842,0.876878612716763,0.949132947976879,0.926974951830443,0.964547206165703,0.955491329479769,0.885356454720617,0.91252408477842,0.909441233140655,0.765125240847784,0.928323699421965,0.936994219653179,0.930250481695568,0.932177263969171,0.901156069364162,0.886512524084778,0.914065510597302,0.93718689788054,0.911560693641619,0.939499036608863,0.944508670520231,0.94990366088632,0.971098265895954,0.932562620423892,0.849325626204239,0.926974951830443,0.928131021194605,0.926974951830443,0.953949903660886,0.830635838150289,0.878612716763006,0.922157996146435,0.848554913294798,0.905780346820809,0.878420038535645,0.955491329479769,0.946820809248555,0.908863198458574,0.882851637764933,0.940847784200385,0.938728323699422,0.847013487475915,0.951445086705202,0.846050096339114,0.819653179190751,0.927745664739884,0.936223506743738,0.96281310211946,0.904431599229287,0.892292870905588,0.983815028901734,0.947591522157996,0.939884393063584,0.930250481695568,0.940655105973025,0.953371868978805,0.883429672447014,0.888631984585742,0.927938342967245,0.971868978805395,0.889595375722543,0.86859344894027,0.905202312138728,0.938535645472062,0.960308285163777,0.767630057803468,0.96242774566474,0.894990366088632,0.914258188824663,0.94393063583815,0.836416184971098,0.93776493256262,0.904046242774566,0.908285163776493,0.904816955684008,0.886512524084778,0.94373795761079,0.959730250481696,0.91868978805395,0.936608863198459,0.926782273603083,0,0.91849710982659,0.943159922928709,0.907899807321773,0.91888246628131,0.932755298651252,0.966859344894027,0.942196531791908,0.902119460500963,0.917148362235067,0.885549132947977,0.91868978805395,0.952023121387283,0.92466281310212,0.962042389210019,0.946628131021195,0.880732177263969,0.931984585741811,0.894412331406551,0.916570327552987,0.926204238921002,0.910597302504817,0.930250481695568,0.961657032755299,0.934874759152216,0.892100192678227,0.935645472061657,0.923699421965318,0.924084778420039,0.877263969171484,0.861078998073218,0.957418111753372,0.89980732177264,0.910789980732177,0.960500963391137,0.892870905587669,0.955298651252408,0.95009633911368,0.934104046242775,0.89364161849711,0.951830443159923,0.946050096339114,0.906936416184971,0.890944123314065,0.960693641618497,0.880732177263969,0.917726396917148,0.876107899807322,0.941425818882466,0.928323699421965,0.901541425818882,0.928323699421965,0.905394990366089,0.935260115606936,0.960693641618497,0.924084778420039,0.88111753371869,0.906936416184971,0.8626204238921,0.924277456647399,0.936994219653179,0.916184971098266
R-211,0.915992292870906,0.814258188824663,0.812909441233141,0.979768786127168,0.942967244701349,0.976878612716763,0.945664739884393,0.957225433526012,0.857032755298651,0.836994219653179,0.815799614643545,0.873025048169557,0.977263969171484,0.966859344894027,0.905780346820809,0.985741811175337,0.89344894026975,0.936994219653179,0.93718689788054,0.919267822736031,0.858766859344894,0.934874759152216,0.860693641618497,0.804046242774566,0.959922928709056,0.979961464354528,0.978034682080925,0.885934489402697,0.96878612716763,0.960115606936416,0.891329479768786,0.947591522157996,0.946628131021195,0.93718689788054,0.963391136801541,0.921965317919075,0.868208092485549,0.857996146435453,0.940269749518304,0.88747591522158,0.840847784200385,0.984778420038536,0.935067437379576,0.885549132947977,0.961849710982659,0.881888246628131,0.881888246628131,0.944894026974952,0.957803468208092,0.942196531791908,0.808285163776493,0.929094412331407,0.883622350674374,0.9626204238921,0.942196531791908,0.990751445086705,0.928901734104046,0.953757225433526,0.932755298651252,0.790173410404624,0.938535645472062,0.789980732177264,0.99402697495183,0.930443159922929,0.995953757225434,0.779383429672447,0.918304431599229,0.929479768786127,0.878034682080925,0.921772639691715,0.876878612716763,0.839499036608863,0.951637764932563,0.766666666666667,0.839113680154143,0.903853564547206,0.948747591522158,0.884393063583815,0.80635838150289,0.898458574181118,0.938150289017341,0.920038535645472,0.865125240847784,0.955491329479769,0.845472061657033,0.957803468208092,0.91849710982659,0,0.93121387283237,0.902119460500963,0.970327552986513,0.9373795761079,0.944894026974952,0.977456647398844,0.927745664739884,0.960308285163777,0.992678227360308,0.967052023121387,0.794990366088632,0.938150289017341,0.85626204238921,0.946242774566474,0.885934489402697,0.852215799614644,0.936416184971098,0.885356454720617,0.813680154142582,0.954142581888247,0.946242774566474,0.817148362235067,0.900770712909441,0.903468208092486,0.839499036608863,0.950867052023121,0.894797687861272,0.948362235067437,0.939499036608863,0.938150289017341,0.88728323699422,0.942196531791908,0.955876685934489,0.817533718689788,0.861657032755299,0.914836223506744,0.964739884393064,0.853949903660886,0.844894026974952,0.976685934489403,0.946050096339114,0.905009633911368,0.880732177263969,0.90019267822736,0.881888246628131,0.816377649325626,0.93102119460501,0.959152215799615,0.956647398843931,0.945664739884393,0.873988439306358,0.934682080924855,0.809633911368015,0.871868978805395,0.89344894026975,0.884200385356455,0.905587668593449,0.964161849710983,0.944315992292871,0.8747591522158
R-212,0.759344894026975,0.907707129094412,0.936416184971098,0.665510597302505,0.923699421965318,0.936608863198459,0.864161849710983,0.900963391136802,0.903853564547206,0.939884393063584,0.952215799614644,0.74971098265896,0.849132947976879,0.874373795761079,0.910211946050096,0.91888246628131,0.944701348747591,0.675915221579961,0.615221579961464,0.828516377649326,0.88092485549133,0.807514450867052,0.958959537572254,0.874373795761079,0.945857418111753,0.65606936416185,0.770520231213873,0.940077071290944,0.73140655105973,0.85645472061657,0.678420038535645,0.823314065510597,0.684778420038536,0.935260115606936,0.884393063583815,0.885741811175337,0.923506743737958,0.902312138728324,0.90655105973025,0.836416184971098,0.917148362235067,0.784971098265896,0.598651252408478,0.823314065510597,0.955298651252408,0.974181117533719,0.928323699421965,0.826396917148362,0.932562620423892,0.886512524084778,0.959152215799615,0.689210019267823,0.941618497109827,0.863969171483622,0.81868978805395,0.980732177263969,0.805587668593449,0.626782273603083,0.897302504816956,0.85645472061657,0.955298651252408,0.843352601156069,0.879190751445087,0.678998073217726,0.957032755298651,0.945279383429672,0.851637764932563,0.571483622350674,0.928131021194605,0.885549132947977,0.891136801541426,0.947206165703276,0.910019267822736,0.939691714836223,0.966281310211946,0.89344894026975,0.664547206165703,0.901348747591522,0.867052023121387,0.945279383429672,0.891522157996146,0.564739884393064,0.958959537572254,0.861464354527938,0.929672447013488,0.922736030828516,0.943159922928709,0.93121387283237,0,0.615992292870906,0.890366088631985,0.623506743737958,0.946242774566474,0.682466281310212,0.63757225433526,0.894990366088632,0.88150289017341,0.883622350674374,0.910404624277457,0.864161849710983,0.880732177263969,0.911175337186898,0.878612716763006,0.924084778420039,0.865895953757225,0.635067437379576,0.930057803468208,0.784778420038536,0.722736030828516,0.945857418111753,0.835645472061657,0.954142581888247,0.91252408477842,0.817148362235067,0.855491329479769,0.896146435452794,0.889210019267823,0.925626204238921,0.86281310211946,0.774181117533719,0.901926782273603,0.951637764932563,0.952408477842004,0.967052023121387,0.686127167630058,0.874566473988439,0.95626204238921,0.665317919075144,0.83121387283237,0.647591522157996,0.912909441233141,0.885163776493256,0.951252408477842,0.883429672447014,0.855298651252408,0.699229287090559,0.894797687861272,0.686705202312139,0.880346820809249,0.909055876685934,0.948747591522158,0.906936416184971,0.791136801541426,0.911175337186898,0.9373795761079,0.947976878612717,0.785934489402698,0.88747591522158
R-213,0.784585741811175,0.909441233140655,0.92504816955684,0.635260115606936,0.895568400770713,0.911368015414258,0.852793834296725,0.918304431599229,0.876685934489403,0.84990366088632,0.91868978805395,0.712138728323699,0.823699421965318,0.842967244701349,0.87495183044316,0.870712909441233,0.897109826589595,0.654720616570328,0.57514450867052,0.816763005780347,0.844508670520231,0.783622350674374,0.942774566473988,0.821965317919075,0.899614643545279,0.653949903660886,0.790366088631985,0.921579961464355,0.684971098265896,0.852215799614644,0.611368015414258,0.766281310211946,0.654913294797688,0.901541425818882,0.837957610789981,0.855876685934489,0.89344894026975,0.853757225433526,0.879190751445087,0.796917148362235,0.827167630057803,0.748747591522158,0.536030828516378,0.764354527938343,0.907707129094412,0.949518304431599,0.888631984585742,0.790558766859345,0.90019267822736,0.847591522157996,0.91868978805395,0.699229287090559,0.903275529865125,0.808670520231214,0.809055876685934,0.979383429672447,0.772061657032755,0.516763005780347,0.876493256262042,0.864354527938343,0.9626204238921,0.782466281310212,0.82504816955684,0.614450867052023,0.944123314065511,0.921387283236994,0.798651252408478,0.500963391136802,0.89364161849711,0.920423892100193,0.882851637764933,0.942003853564547,0.896531791907514,0.925818882466281,0.937957610789981,0.839306358381503,0.59980732177264,0.87514450867052,0.811368015414258,0.952986512524085,0.876878612716763,0.58092485549133,0.941040462427746,0.823699421965318,0.878805394990366,0.904816955684008,0.907899807321773,0.902119460500963,0.615992292870906,0,0.847398843930636,0.610211946050096,0.936416184971098,0.645857418111753,0.591136801541426,0.856840077071291,0.833140655105973,0.863776493256262,0.915028901734104,0.866666666666667,0.882466281310212,0.894219653179191,0.817341040462428,0.917533718689788,0.835838150289017,0.548554913294798,0.854527938342967,0.69364161849711,0.64393063583815,0.883815028901734,0.81849710982659,0.910211946050096,0.878998073217726,0.790751445086705,0.860886319845857,0.865895953757225,0.841618497109827,0.923314065510597,0.788246628131021,0.698073217726397,0.90597302504817,0.913294797687861,0.93776493256262,0.96897880539499,0.615028901734104,0.836223506743738,0.944894026974952,0.607129094412331,0.779190751445087,0.554720616570328,0.874566473988439,0.847206165703276,0.977263969171484,0.861849710982659,0.824084778420039,0.621772639691715,0.821772639691715,0.592100192678227,0.853179190751445,0.878420038535645,0.866088631984586,0.848362235067437,0.775722543352601,0.884007707129094,0.927938342967245,0.92504816955684,0.76859344894027,0.843159922928709
R-214,0.91271676300578,0.932177263969171,0.984200385356455,0.835838150289017,0.882273603082852,0.854335260115607,0.685934489402698,0.941425818882466,0.949132947976879,0.988824662813102,0.985934489402697,0.770520231213873,0.730828516377649,0.864547206165703,0.842581888246628,0.657225433526012,0.915992292870906,0.839306358381503,0.890944123314065,0.914065510597302,0.976878612716763,0.832755298651252,0.985356454720617,0.941040462427746,0.788439306358382,0.85028901734104,0.873795761078998,0.989980732177264,0.775722543352601,0.87514450867052,0.922350674373796,0.823121387283237,0.876685934489403,0.858188824662813,0.792100192678227,0.746242774566474,0.919845857418112,0.921579961464355,0.885356454720617,0.863391136801541,0.983815028901734,0.832562620423892,0.844315992292871,0.787090558766859,0.907899807321773,0.984200385356455,0.870327552986513,0.854720616570328,0.836994219653179,0.662042389210019,0.981888246628131,0.88111753371869,0.980732177263969,0.820423892100193,0.800385356454721,0.955298651252408,0.914258188824663,0.859152215799615,0.735452793834297,0.983622350674374,0.9626204238921,0.888439306358382,0.724277456647399,0.836223506743738,0.908092485549133,0.973988439306358,0.845664739884393,0.86242774566474,0.983044315992293,0.945857418111753,0.855298651252408,0.982466281310212,0.813294797687861,0.978227360308285,0.983429672447014,0.930250481695568,0.808285163776493,0.867244701348748,0.936030828516378,0.941233140655106,0.666473988439306,0.871290944123314,0.983044315992293,0.771290944123314,0.919460500963391,0.860886319845857,0.91888246628131,0.970327552986513,0.890366088631985,0.847398843930636,0,0.83776493256262,0.921001926782274,0.844508670520231,0.888824662813102,0.954142581888247,0.711946050096339,0.875529865125241,0.98766859344894,0.919267822736031,0.988824662813102,0.90597302504817,0.795183044315992,0.946628131021195,0.852408477842004,0.834296724470135,0.982466281310212,0.878227360308285,0.834489402697495,0.980154142581888,0.899036608863198,0.907707129094412,0.866859344894027,0.740462427745665,0.831791907514451,0.721001926782274,0.732947976878613,0.91888246628131,0.822350674373796,0.725433526011561,0.919460500963391,0.962042389210019,0.985356454720617,0.977263969171484,0.774566473988439,0.832177263969171,0.98747591522158,0.84354527938343,0.764932562620424,0.844894026974952,0.979576107899807,0.785934489402698,0.958381502890173,0.965317919075145,0.869942196531792,0.804238921001927,0.815606936416185,0.84412331406551,0.844508670520231,0.883622350674374,0.985356454720617,0.875722543352601,0.761849710982659,0.977842003853565,0.910789980732177,0.901541425818882,0.842967244701349,0.859537572254335
