amplicon,sample_name,block,unique_id,drought,inoculum,fire_freq,species,other_frompreviouscolumn,control,filename_r1,filename_r2,wilting_scale,bud_number,leaf_number,leaf_length,height,nodule_num,shoot_dm,final_root_dm,seqtab_rows,inoculum_site,inoculum_burn_freq,mean_NO3,mean_NH4,mean_P,mean_K,mean_SO4_S,mean_B,mean_OM,mean_pH,mean_EC,mean_Zn,mean_Mn,mean_Cu,mean_Fe,mean_Ca,mean_Mg,mean_Na,mean_TKN,mean_C_N_ratio,mean_Sand,mean_Silt,mean_Clay
ITS2,F-R-352,13,Q352,ND,1Burn_W4,1,Snowbrush,NA,NA,F-R-352_S215_L001_R1_001.fastq.gz,F-R-352_S215_L001_R2_001.fastq.gz,1,0,23,3.3,4.5,0,0.3136,0.3081,F-R-352,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
ITS2,F-R-353,13,Q353,ND,1Burn_W3,1,Snowbrush,NA,NA,F-R-353_S227_L001_R1_001.fastq.gz,F-R-353_S227_L001_R2_001.fastq.gz,1,0,1,0.8,4,0,0.0393,NA,F-R-353,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
ITS2,F-R-354,13,Q354,ND,Sterile,NA,GrandFir,NA,NA,F-R-354_S338_L001_R1_001.fastq.gz,F-R-354_S338_L001_R2_001.fastq.gz,1,3,16,1.6,4.5,NA,0.0903,0.144,F-R-354,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
ITS2,F-R-355,13,Q355,ND,3Burn_W6,3,Snowbrush,NA,NA,F-R-355_S239_L001_R1_001.fastq.gz,F-R-355_S239_L001_R2_001.fastq.gz,1,0,2,0.6,5,0,0.0358,NA,F-R-355,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
ITS2,F-R-356,13,Q356,D,3Burn_W6,3,Snowbrush,NA,NA,F-R-356_S251_L001_R1_001.fastq.gz,F-R-356_S251_L001_R2_001.fastq.gz,6,NA,NA,NA,NA,11,0.0924,0.2423,F-R-356,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
ITS2,F-R-357,13,Q357,ND,1Burn_W3,1,GrandFir,NA,NA,F-R-357_S350_L001_R1_001.fastq.gz,F-R-357_S350_L001_R2_001.fastq.gz,1,1,0,0,3.5,NA,0.0333,NA,F-R-357,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
ITS2,F-R-358,13,Q358,ND,3Burn_W6,3,GrandFir,NA,NA,F-R-358_S362_L001_R1_001.fastq.gz,F-R-358_S362_L001_R2_001.fastq.gz,1,3,31,2.5,6,NA,0.105,0.1441,F-R-358,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
ITS2,F-R-359,13,Q359,ND,Sterile,NA,Snowbrush,NA,NA,F-R-359_S263_L001_R1_001.fastq.gz,F-R-359_S263_L001_R2_001.fastq.gz,1,0,10,2,3.5,0,0.1521,0.2973,F-R-359,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
ITS2,F-R-360,13,Q360,D,0Burn_W1,0,Snowbrush,NA,NA,F-R-360_S275_L001_R1_001.fastq.gz,F-R-360_S275_L001_R2_001.fastq.gz,1,0,8,1.5,3.7,1,0.0946,0.164,F-R-360,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
ITS2,F-R-361,13,Q361,ND,0Burn_W1,0,Snowbrush,NA,NA,F-R-361_S287_L001_R1_001.fastq.gz,F-R-361_S287_L001_R2_001.fastq.gz,1,0,4,1,4,0,0.0618,0.1529,F-R-361,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
ITS2,F-R-362,13,Q362,D,0Burn_W1,0,GrandFir,NA,NA,F-R-362_S374_L001_R1_001.fastq.gz,F-R-362_S374_L001_R2_001.fastq.gz,2,1,11,0.3,5,NA,0.0598,0.2399,F-R-362,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
ITS2,F-R-363,13,Q363,D,1Burn_W4,1,GrandFir,NA,NA,F-R-363_S291_L001_R1_001.fastq.gz,F-R-363_S291_L001_R2_001.fastq.gz,1,1,0,0,2.8,NA,0.0259,NA,F-R-363,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
ITS2,F-R-364,13,Q364,ND,3Burn_W5,3,Snowbrush,NA,NA,F-R-364_S204_L001_R1_001.fastq.gz,F-R-364_S204_L001_R2_001.fastq.gz,1,0,14,2.8,5,0,0.2686,0.3893,F-R-364,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
